Date,Close,High,Low,Open,Volume
,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
2024-04-10,2199.08642578125,2214.6489824322657,2195.9739619442007,2214.6489824322657,2308993
2024-04-12,2171.2685546875,2202.9286791905442,2167.6697608615586,2199.0864829448346,3388551
2024-04-15,2134.064453125,2166.843043525141,2130.125133125377,2166.794363038076,4909564
2024-04-16,2160.0830078125,2170.2472555892186,2112.6658408836597,2123.3164185775972,2821129
2024-04-18,2154.246826171875,2176.5206390922654,2148.654032701854,2154.489991105354,3392171
2024-04-19,2170.587890625,2182.40561322114,2135.961103792144,2159.304940992058,2337694
2024-04-22,2180.217041015625,2191.937639632689,2168.1074734471513,2188.48464969224,1804108
2024-04-23,2200.885986328125,2211.3420792915663,2187.2200684967047,2191.4025531752363,1991778
2024-04-24,2198.4541015625,2206.3327401712554,2184.25317486165,2204.0955753532107,1404398
2024-04-25,2169.8583984375,2178.6123373984615,2154.5390052558178,2176.861502113111,4951866
2024-04-26,2161.88232421875,2193.347965404998,2157.943241792313,2183.6213668887895,2307512
2024-04-29,2165.238037109375,2172.921954405882,2159.3047174489966,2172.921954405882,1395292
2024-04-30,2169.468994140625,2179.001107633022,2164.1680457464454,2171.025344800279,2119102
2024-05-02,2165.4326171875,2181.8704732535334,2144.7635958938718,2144.7635958938718,2140383
2024-05-03,2156.435546875,2174.5268774288425,2143.742288463311,2170.976763997328,2595307
2024-05-06,2194.514892578125,2199.6700367747508,2151.5233788838154,2164.1679557036573,1619256
2024-05-07,2314.3466796875,2324.2679998196877,2197.2385323981416,2204.0471511350993,8277810
2024-05-08,2277.045166015625,2307.392102866208,2261.433929461032,2301.7019483154536,1813439
2024-05-09,2262.066162109375,2297.5198016858176,2256.035718860589,2276.6076160484445,1558987
2024-05-10,2297.95751953125,2306.17644756823,2257.5434562656524,2257.5434562656524,2610266
2024-05-13,2296.109130859375,2316.5349854938017,2283.7077191170442,2309.0942334347064,1170617
2024-05-14,2285.361572265625,2307.4409023406693,2282.5893968357313,2296.060830118056,689430
2024-05-15,2259.780517578125,2291.3919604730427,2254.2848473338563,2285.3128368394046,812282
2024-05-16,2279.087646484375,2283.902502321434,2238.4306580460975,2273.105883881519,1880021
2024-05-17,2256.9111328125,2287.5983577744582,2251.804669154609,2287.5983577744582,1264582
2024-05-21,2247.525146484375,2261.239745835206,2238.8198880156606,2243.9263524067032,1663959
2024-05-22,2302.188232421875,2309.094211528587,2247.5248027929088,2247.816648206641,1914851
2024-05-23,2317.36181640625,2321.544300755874,2290.6136737195043,2302.1882295685573,1614718
2024-05-24,2304.27978515625,2318.091507053701,2300.0486199692964,2313.471372926562,974100
2024-05-27,2319.307373046875,2334.3349199817226,2297.908856709265,2304.2798261120274,1116934
2024-05-28,2330.4443359375,2343.137594559341,2313.5201494189023,2324.6570572838623,1631747
2024-05-29,2308.5107421875,2329.52028947134,2304.620102873143,2316.0975363436523,1592495
2024-05-30,2287.112060546875,2307.5865959510475,2270.236556220811,2303.2583075200173,1837380
2024-05-31,2265.37353515625,2312.4501782403463,2254.236627052172,2288.668691728926,5529186
2024-06-03,2291.4892578125,2322.1767237363215,2280.20654597198,2315.903115163622,1207445
2024-06-04,2428.05078125,2441.424853913204,2278.066682949259,2309.0944365415808,7826048
2024-06-05,2531.59033203125,2649.4766540481082,2455.9660314586135,2464.2823203652224,11061076
2024-06-06,2479.893310546875,2528.915265319067,2449.1571684897735,2528.915265319067,4102547
2024-06-07,2507.322509765625,2525.5112007488824,2455.966024221424,2485.437664005236,3974253
2024-06-10,2495.212890625,2522.738972746475,2476.391828676832,2508.4896017900824,1449122
2024-06-11,2486.458984375,2506.252468902425,2481.547004872765,2495.8450564951518,1402423
2024-06-12,2459.564697265625,2497.790273476704,2448.184625522143,2497.790273476704,1754677
2024-06-13,2419.393798828125,2437.290880941813,2379.563429037487,2419.928809190779,3123098
2024-06-14,2435.451904296875,2465.554278741718,2426.268836188285,2428.8224858659833,1729552
2024-06-18,2441.835693359375,2453.375791658811,2428.9696155138145,2435.599033685831,1820933
2024-06-19,2413.108154296875,2450.4293223323984,2407.7064062917334,2450.4293223323984,986976
2024-06-20,2437.85791015625,2445.518618845843,2402.9429277024115,2413.108131126199,2163310
2024-06-21,2397.688720703125,2433.733064788318,2383.2022143650993,2430.7866567195674,3646215
2024-06-24,2398.572509765625,2423.764442227732,2383.693245162448,2391.5011784668804,1945519
2024-06-25,2388.751220703125,2402.992193236451,2384.5279877891053,2395.7736372336935,833789
2024-06-26,2401.911865234375,2422.9294794402176,2388.9474783851556,2393.4653998361614,1738656
2024-06-27,2418.166015625,2438.8400260315007,2392.483255570718,2406.184004583337,3402726
2024-06-28,2428.87158203125,2446.0098079758823,2418.853842377654,2419.0010668719524,2129791
2024-07-01,2460.34912109375,2477.9292605222354,2406.331638204839,2417.085980024133,3312865
2024-07-02,2440.755126953125,2470.0719817737668,2435.058930110837,2470.0719817737668,1305210
2024-07-03,2465.50537109375,2474.835663727936,2430.0993179313177,2442.228554488172,1406405
2024-07-04,2451.3623046875,2491.531811011503,2448.366741927433,2470.1211982255686,1977010
2024-07-05,2501.50048828125,2508.3754405458626,2451.3623955956054,2451.3623955956054,1754286
2024-07-08,2540.93310546875,2548.6429691290887,2490.942478016821,2514.268208466461,2818809
2024-07-09,2543.879638671875,2567.303679787476,2522.1254206940466,2540.9332304701293,1479529
2024-07-10,2563.817138671875,2579.0894030088466,2527.0361896198638,2534.893278433295,1764036
2024-07-11,2562.24560546875,2570.2990727316146,2543.7814006699627,2570.2499179756405,1432671
2024-07-12,2575.40625,2592.348096815712,2554.535858995138,2554.535858995138,1912642
2024-07-15,2573.4912109375,2582.2812808722165,2566.9598621567984,2581.0536107757666,920101
2024-07-16,2640.423583984375,2676.3207041370097,2577.6651870541323,2579.0400815959115,3298003
2024-07-18,2689.4814453125,2702.0528355586334,2607.5713891142022,2651.767514353426,5569762
2024-07-19,2678.28515625,2693.9993339177668,2667.432504342334,2690.070789500825,1668862
2024-07-22,2686.436767578125,2700.8249647028024,2657.3162900225357,2657.3654447805693,1911629
2024-07-23,2716.93212890625,2761.079095927924,2683.1956600361664,2696.9455645897924,3906259
2024-07-24,2668.512939453125,2708.1911419961507,2627.312377998669,2698.9100038035635,3611927
2024-07-25,2658.8388671875,2676.17371364533,2622.3034513271223,2668.513003921543,2166670
2024-07-26,2662.6201171875,2678.285139999141,2639.245230092663,2675.3387317043125,2135309
2024-07-29,2663.16015625,2671.4100029945853,2644.6959509205003,2662.7671579702123,957011
2024-07-30,2643.32080078125,2705.1464553552396,2637.4279846334616,2667.0886844007723,1560399
2024-07-31,2657.316162109375,2661.244706094031,2627.2629444943345,2656.677869623587,1751085
2024-08-01,2667.03955078125,2676.271533574232,2647.0529866098764,2665.517191975145,1886392
2024-08-02,2644.450439453125,2710.2043993005514,2633.253944742263,2663.5529374535586,1738872
2024-08-05,2667.38330078125,2693.01714854455,2618.5711852496356,2628.1470120907406,3118731
2024-08-06,2700.92333984375,2722.2356445483724,2660.2627627897987,2671.508412583874,2296031
2024-08-07,2695.030517578125,2732.1553087973107,2686.633206265082,2732.007844519948,1713875
2024-08-08,2684.374267578125,2709.9589602433616,2671.802877884067,2704.802745858555,1464161
2024-08-09,2698.1240234375,2708.731140398547,2670.035077161717,2706.7668683605493,1284031
2024-08-12,2699.597412109375,2714.0347646202626,2673.767185087147,2689.0886039431816,1297178
2024-08-13,2692.427734375,2708.3874455598543,2681.3297885745224,2693.017111930474,1051237
2024-08-14,2673.42333984375,2693.5571277916943,2658.2493866388413,2692.0347690397707,946995
2024-08-16,2699.155517578125,2704.410041587385,2662.276259330236,2688.9903131038814,1727926
2024-08-19,2693.557373046875,2710.450065785462,2688.1556245689985,2700.923393698525,1130327
2024-08-20,2701.9052734375,2707.012332648906,2686.191097538223,2693.557117491009,1097889
2024-08-21,2741.338134765625,2745.1686092840487,2693.9500696623318,2700.3831088394704,1417729
2024-08-22,2742.90966796875,2759.8023604397786,2732.4008599613726,2752.878253181033,1552947
2024-08-23,2765.302490234375,2770.605929245698,2721.842967948263,2749.1953143782575,2111401
2024-08-26,2770.7529296875,2784.306454684024,2753.516634404879,2765.302266614152,1152244
2024-08-27,2717.47216796875,2773.6505424131697,2710.2536117967543,2758.8201919983567,1357212
2024-08-28,2714.968017578125,2732.05708976631,2696.700190249248,2710.6956296414182,1723549
2024-08-29,2735.49462890625,2759.802497882259,2695.9636500664774,2720.46789831067,2129934
2024-08-30,2728.373779296875,2765.9896356570066,2710.793640993541,2745.7575383581343,4029712
2024-09-02,2739.2265625,2758.7218189707755,2729.3560473703096,2744.0880879282636,957950
2024-09-03,2744.3828125,2777.431594671127,2725.4275387789367,2730.338219028989,2022116
2024-09-04,2790.494140625,2793.047790347769,2722.137373463823,2730.3383056533216,1640986
2024-09-05,2787.743896484375,2803.998295329095,2773.208235649051,2789.315410004685,1945173
2024-09-06,2788.235107421875,2815.2438489540923,2777.579075084932,2777.579075084932,1672730
2024-09-09,2869.605224609375,2885.7121602867783,2792.4092333985304,2802.132524383947,3342754
2024-09-10,2846.819580078125,2885.1228850813986,2835.9177742808565,2881.5870994770676,1536584
2024-09-11,2852.2705078125,2897.301544681397,2846.3287761290712,2859.587613706427,1913665
2024-09-12,2903.5869140625,2910.461866392976,2842.4980998818455,2858.99803343085,2454564
2024-09-13,2880.555908203125,2903.5869508461233,2866.3640900970026,2903.5869508461233,1902001
2024-09-16,2815.88232421875,2858.015864243818,2757.248611056695,2858.015864243818,1489057
2024-09-17,2822.16796875,2861.8461696670556,2809.007441456139,2815.8823938769674,1098661
2024-09-18,2824.47607421875,2841.859834464301,2810.5787051505986,2822.659026602358,464796
2024-09-19,2859.734619140625,2881.881834834658,2822.0206910547518,2824.8687896636807,1713010
2024-09-20,2924.408203125,2935.948300941952,2843.676433382123,2872.551375191689,3641632
2024-09-23,2974.4482421875,2980.78297188193,2916.894972584743,2926.765488042224,1300470
2024-09-24,2897.841552734375,2966.0508530379457,2893.4710952942037,2966.0508530379457,1929308
2024-09-25,2896.27001953125,2907.4665142251797,2853.2034981588977,2897.8415331028104,1055354
2024-09-26,2932.756591796875,2939.3860102179674,2888.6585387282416,2898.3818296134314,1902889
2024-09-27,2913.260986328125,2975.8721579685525,2900.0021499807403,2932.7564823506304,2977081
2024-09-30,2905.453125,2944.3455687168207,2890.033636969115,2911.247631783933,1627702
2024-10-01,2871.520263671875,2909.774414696781,2839.7480666811316,2909.774414696781,1184642
2024-10-03,2841.66357421875,2870.8821231255997,2809.989685067627,2856.7883742117438,1233447
2024-10-04,2797.860107421875,2861.9444854856847,2766.7264422034423,2839.3553560532305,2456486
2024-10-07,2782.7841796875,2815.2438239970547,2774.5834875625483,2794.1770537445436,1280975
2024-10-08,2768.445068359375,2834.444561119818,2748.704038394117,2793.1948481721283,1761488
2024-10-09,2719.485595703125,2775.3692813913285,2711.3829732071654,2772.9628562205944,1476282
2024-10-10,2705.490234375,2737.606036505251,2684.374308477402,2720.516964481247,2065078
2024-10-11,2733.48095703125,2740.159530006482,2688.155475054155,2715.409749949381,679307
2024-10-14,2739.27587890625,2754.597058123063,2715.606303101306,2741.731219144135,874010
2024-10-15,2731.76220703125,2749.2934310421715,2715.8516513340555,2743.2042356246407,1082666
2024-10-16,2731.56591796875,2747.5747837090225,2706.3742239313874,2739.324696934132,1170797
2024-10-17,2689.726806640625,2732.3025004657898,2674.7983865853153,2729.798005573843,1368242
2024-10-18,2668.56201171875,2691.052831810109,2645.3343497955743,2689.7268522038785,1137277
2024-10-21,2645.4326171875,2689.0885168481095,2632.56653896361,2666.4993875977416,792345
2024-10-22,2633.794189453125,2661.588687540871,2625.9862558348354,2637.1335958807244,1272253
2024-10-23,2611.79443359375,2644.9415251273413,2574.1785750975464,2574.1785750975464,1431962
2024-10-24,2460.34912109375,2599.714131035417,2408.786978336153,2599.714131035417,9216267
2024-10-25,2482.888916015625,2494.625393038827,2455.438263288241,2457.598914491708,2761166
2024-10-28,2529.785888671875,2543.339413062969,2475.080962900005,2498.55391675656,852829
2024-10-29,2502.138671875,2539.5089944424753,2490.696883444397,2539.5089944424753,1695654
2024-10-30,2509.308349609375,2517.509281200724,2488.143270648004,2511.3217763847847,1200637
2024-10-31,2483.08544921875,2517.705744713642,2479.0096805544786,2509.30843359519,1901355
2024-11-01,2492.17041015625,2500.46941243322,2466.4876464716904,2498.505140188762,118532
2024-11-04,2479.697265625,2501.500639022215,2458.7777188033433,2501.500639022215,1097260
2024-11-05,2476.308837890625,2485.049752867358,2462.215089591332,2474.982858304809,702046
2024-11-06,2474.67578125,2495.853221668339,2469.0351480693835,2489.0248833129285,1219166
2024-11-07,2449.738037109375,2483.779947529222,2440.4359574015994,2474.6757381471616,1322446
2024-11-08,2481.60302734375,2489.0745049500374,2441.6235553523775,2458.1001868735925,1700877
2024-11-11,2465.12646484375,2488.7281203430734,2449.2929718731634,2482.889616450141,1175577
2024-11-12,2435.8837890625,2470.9648215153247,2430.4410261781436,2469.0351629944903,1624222
2024-11-13,2439.2978515625,2447.0662552732297,2424.899221347026,2436.4776557387972,1262017
2024-11-14,2364.336181640625,2439.05047318676,2358.8934186803103,2434.795173825076,2443393
2024-11-18,2397.685546875,2399.7637894769937,2351.0263187010178,2376.1618922683506,1374215
2024-11-19,2385.26611328125,2414.8053259236217,2380.0707488788325,2406.5916538817232,1133370
2024-11-21,2358.0029296875,2399.516319706179,2351.372702992728,2399.516319706179,1291829
2024-11-22,2419.802978515625,2426.581789153276,2353.10448779154,2366.0680148563506,1696471
2024-11-25,2445.730224609375,2479.6237939099196,2432.024502859471,2444.295362696197,4368045
2024-11-26,2453.399658203125,2468.9857526601027,2434.795255864652,2460.3763392800433,982442
2024-11-27,2461.019287109375,2467.006374422353,2432.4201396340313,2449.3915667510755,948232
2024-11-28,2436.576416015625,2512.7255671638522,2427.670076896536,2460.12878333942,2540530
2024-11-29,2470.173095703125,2481.405075736755,2429.550486048264,2429.550486048264,1795164
2024-12-02,2453.35009765625,2464.582078089157,2434.943807501786,2459.1393150176896,1006993
2024-12-03,2457.01171875,2465.522075813993,2440.336975702657,2454.191281323029,1641588
2024-12-04,2438.8525390625,2467.05594639189,2430.985321127442,2455.2798834802848,1321495
2024-12-05,2468.639404296875,2488.8270098441144,2424.552976935717,2439.9412002072213,2071795
2024-12-06,2457.951904296875,2469.827023981118,2449.2434348751112,2469.0353010155163,1308086
2024-12-09,2375.76611328125,2451.1730743675053,2358.4977585285465,2439.347482760921,3385021
2024-12-10,2372.401611328125,2387.888649943694,2363.445743579217,2383.6333504033364,2063838
2024-12-11,2376.35986328125,2384.276609333733,2360.1799168965213,2379.9717820277288,1718225
2024-12-12,2320.546630859375,2374.9742593183464,2313.669006128633,2360.2294166121537,3231056
2024-12-13,2365.22705078125,2369.630692660808,2309.166445191151,2320.546768178735,2260902
2024-12-16,2341.526123046875,2368.096800165089,2338.409000748059,2365.424946537542,1247552
2024-12-17,2338.65625,2355.2319369512325,2328.8593734568494,2328.8593734568494,2131569
2024-12-18,2334.6484375,2358.2008060821568,2325.5937555517817,2325.5937555517817,988403
2024-12-19,2335.291748046875,2362.1095803961302,2311.689852188291,2322.5753780333557,1655915
2024-12-20,2309.611572265625,2348.7995613125745,2300.457834771569,2327.6223625608864,2069691
2024-12-23,2314.5595703125,2327.275940294781,2291.1557864430706,2312.679439765665,1066199
2024-12-24,2311.24462890625,2332.4218284168865,2306.840987138842,2306.840987138842,683646
2024-12-26,2308.4736328125,2317.4790279450567,2300.507358902917,2307.9788361920278,1033769
2024-12-27,2316.88525390625,2321.2393676740503,2304.020541337844,2318.6170421366123,556816
2024-12-30,2319.11181640625,2334.598854362723,2300.804341004707,2317.1326298763533,924180
2024-12-31,2302.63525390625,2328.1665676239545,2299.0726214061433,2315.6483090887227,1878762
2025-01-01,2297.9345703125,2312.8277553663065,2296.1037261697165,2300.804294082358,559893
2025-01-02,2345.3359375,2354.8854154578744,2291.403106869726,2305.7522085970463,1650744
2025-01-03,2381.208740234375,2389.471940450842,2340.1901486446577,2357.062761752587,1274239
2025-01-06,2351.471435546875,2393.776547042249,2337.0728054196943,2392.836481773446,900419
2025-01-07,2365.919677734375,2377.250472545056,2350.5314538089888,2352.4115844134094,922768
2025-01-08,2376.013427734375,2383.930173849275,2343.356850010412,2366.11749509075,953351
2025-01-09,2410.055419921875,2447.907363548585,2361.565348347788,2380.02140830482,2425267
2025-01-10,2416.63623046875,2430.441007906215,2388.680221318363,2410.055290434463,1651911
2025-01-13,2425.4931640625,2434.894300357316,2383.9797736911664,2391.8965200446955,2595013
2025-01-14,2343.307373046875,2442.316229621998,2339.4975838560817,2439.3474497642724,2052741
2025-01-15,2348.304931640625,2360.0809954248093,2325.643341413943,2349.195468982312,1215150
2025-01-16,2320.59619140625,2355.2319554570895,2301.84344747585,2352.21364769839,2762596
2025-01-17,2329.50244140625,2354.5391982086353,2318.616915979118,2325.5440685236567,1333005
2025-01-20,2320.794189453125,2343.356965310731,2311.343524993478,2331.9271142249772,1382273
2025-01-21,2316.14306640625,2352.5601473447987,2308.176792200955,2329.007779016069,1842885
2025-01-22,2318.5673828125,2337.4191819436696,2307.9292557143226,2318.1716421650885,2658047
2025-01-23,2297.53857421875,2316.934698339336,2230.3948179256267,2290.908347838724,3408925
2025-01-24,2343.455810546875,2356.023596172511,2298.825059501607,2308.572649398605,1688664
2025-01-27,2367.9482421875,2384.622743048428,2336.577943713409,2340.387974264966,2477358
2025-01-28,2363.989990234375,2381.951011525101,2354.6876684948897,2376.0134518785903,1892156
2025-01-29,2359.140869140625,2371.065516573595,2339.398531377286,2360.3283327655017,699576
2025-01-30,2383.682861328125,2399.7637524528086,2359.190427153607,2359.190427153607,1419960
2025-01-31,2443.10791015625,2453.201713177294,2376.508234850856,2376.508234850856,2116148
2025-02-01,2479.97021484375,2574.9216389516737,2409.8079083919974,2449.243296082011,2970999
2025-02-03,2416.537109375,2493.7749083279155,2391.3520103073047,2478.9310100640587,2528480
2025-02-04,2412.677978515625,2424.503570057758,2377.84434289029,2424.503570057758,1992474
2025-02-05,2366.1669921875,2427.4722457945336,2362.159091199165,2427.4722457945336,1357416
2025-02-06,2348.0078125,2383.8805671485966,2335.736953067065,2375.023756044994,1132113
2025-02-07,2339.250244140625,2357.161738104356,2311.7890297686713,2355.232079468475,855602
2025-02-10,2336.875,2373.0446826616367,2327.5729198188596,2346.226608165067,1326354
2025-02-11,2291.15576171875,2353.203209893645,2272.650416347278,2346.325585157178,1389260
2025-02-12,2308.226318359375,2315.5492119684354,2281.1115592123997,2301.4970357565,1341909
2025-02-13,2297.3408203125,2321.1901152163214,2289.2757316474745,2305.8514192374955,1334967
2025-02-14,2294.2236328125,2341.3776550495886,2289.324952891613,2297.8355515744483,1135380
2025-02-17,2305.158447265625,2311.6898594330996,2276.0645020103293,2294.2236350032917,1409168
2025-02-18,2272.106201171875,2314.213444117236,2264.1894548263285,2305.158520524562,1035705
2025-02-19,2226.980712890625,2281.7052718607365,2224.6057855602485,2274.8276465999206,1521343
2025-02-20,2224.6552734375,2230.988573937607,2203.3294894349083,2226.980672739916,2206196
2025-02-21,2218.321533203125,2230.097837418587,2203.230236678196,2224.655074737465,1781509
2025-02-24,2218.123779296875,2227.574443313725,2195.709588446369,2206.792984713286,1627949
2025-02-25,2235.7880859375,2245.9809447684647,2214.660173335451,2219.6576675855754,1988040
2025-02-27,2221.58740234375,2246.0303082238115,2209.8608668474067,2246.0303082238115,1699658
2025-02-28,2167.45654296875,2226.188997022339,2163.102429455049,2221.6862995661827,3683249
2025-03-03,2154.1962890625,2176.1156841937386,2136.0371552215483,2176.1156841937386,1306470
2025-03-04,2134.899169921875,2157.313361185971,2113.771256648273,2157.263833201739,1800330
2025-03-05,2147.862548828125,2169.0892750059793,2127.625415866953,2129.6046023003178,1145673
2025-03-06,2195.85791015625,2206.5950936388526,2141.232410668537,2152.3653348141274,1856868
2025-03-07,2181.60791015625,2203.527304632234,2166.417556693262,2203.527304632234,1738356
2025-03-10,2224.358154296875,2243.556166073489,2171.810657815665,2185.0218239072406,1242387
2025-03-11,2193.878662109375,2238.9051540575633,2188.238029020463,2216.6888343723404,1325891
2025-03-12,2170.0791015625,2206.7435825029443,2162.261410950068,2194.274851591979,1526212
2025-03-13,2152.16748046875,2186.951587084268,2141.925093538761,2162.261283449078,1845629
2025-03-17,2148.654296875,2172.6024046790826,2134.05779675806,2138.510966285262,1111886
2025-03-18,2148.654296875,2148.654296875,2148.654296875,2148.654296875,0
2025-03-19,2177.15478515625,2189.8216276997773,2170.623372744765,2184.0324102623285,1341405
2025-03-20,2219.06396484375,2225.4963214258246,2165.6754535325167,2180.964622011462,1426689
2025-03-21,2222.824462890625,2231.7308027539034,2202.6368558405,2221.636999228841,2152415
2025-03-24,2232.72021484375,2242.4182768943433,2217.6784459489068,2226.8321833987184,1454404
2025-03-25,2247.663330078125,2268.1478632455664,2220.0042454235413,2227.3271392669976,2229340
2025-03-26,2222.576904296875,2256.173546705244,2214.5118159755425,2248.355856695608,1416907
2025-03-27,2221.29052734375,2237.3714186362613,2177.105282678452,2220.8452586740973,3752627
2025-03-28,2235.3427734375,2272.106065443541,2216.9857706253674,2223.615996973709,2280152
2025-04-01,2210.60302734375,2260.8741722824734,2196.8970638862934,2235.4912014951065,2495962
2025-04-02,2214.610595703125,2220.3502847646905,2167.2587045450064,2220.3502847646905,1351493
2025-04-03,2221.191650390625,2229.4546093389336,2197.4909395964924,2202.290322056308,1310088
2025-04-04,2221.191650390625,2243.457499245224,2198.876273551921,2206.7930198113336,1120226
2025-04-07,2225.990966796875,2238.064197764159,2127.6254940825147,2127.6254940825147,3435185
2025-04-08,2265.42626953125,2282.199826221012,2228.910376503984,2244.6943399778315,2774874
2025-04-09,2325.544189453125,2329.650904892404,2265.6737964906083,2270.0774382315035,2989089
2025-04-11,2341.526123046875,2369.927644435778,2319.9531820837774,2369.6802461073025,3836083
2025-04-15,2336.924560546875,2375.0239023131485,2320.794141557013,2375.0239023131485,3042779
2025-04-16,2341.971435546875,2351.2735152720447,2326.533684513711,2326.533684513711,1131979
2025-04-17,2350.283935546875,2355.132845763407,2318.71600795781,2332.570313262086,1962402
2025-04-21,2326.53369140625,2347.710889958159,2324.3566346130488,2343.4558323350475,1478430
2025-04-22,2373.7373046875,2380.9613838062305,2330.5911835069883,2345.336026442546,2352346
2025-04-23,2398.576171875,2412.6283477296524,2368.4923920623105,2384.9197366810754,2226066
2025-04-24,2301.101318359375,2461.5142452066652,2292.9867017267416,2398.576257119483,7065430
2025-04-25,2307.929443359375,2317.5284500386565,2270.5227683412163,2307.6325170497216,2859858
2025-04-28,2294.470947265625,2324.554484654395,2290.908315016996,2320.5961117558772,1555660
2025-04-29,2297.53857421875,2308.2262295178502,2288.533420705551,2303.773059943218,1896387
2025-04-30,2317.7265625,2328.0182361708376,2291.8980807530966,2295.8564539495615,2083807
2025-05-02,2294.470947265625,2320.5961117558772,2285.960348893849,2309.8096422473805,1424284
2025-05-05,2324.158935546875,2330.3931800959,2294.9659330144073,2299.913899545334,2074103
2025-05-06,2357.01318359375,2365.2268556532445,2315.846008934059,2315.846008934059,1888125
2025-05-07,2346.127685546875,2362.0599916411525,2330.7889904325607,2344.346369407166,1610400
2025-05-08,2330.39306640625,2347.2161517906766,2316.6378167613034,2337.1223488800038,2323073
2025-05-09,2308.6220703125,2318.3201327934576,2278.3406608514556,2305.7523464354463,1805685
2025-05-12,2357.7060546875,2362.1592245704355,2321.68495494106,2335.440205272823,1274873
2025-05-13,2335.440185546875,2373.0447309073757,2328.3151621143443,2350.87793765063,1929665
2025-05-14,2326.0390625,2345.336131940013,2314.1639428446074,2345.336131940013,1568111
2025-05-15,2330.68994140625,2345.2369136573343,2315.6481725371023,2327.1275507161395,3236681
2025-05-16,2356.617431640625,2362.159250863268,2324.5547047665755,2335.4402312682496,1473000
2025-05-19,2357.90380859375,2379.971786577214,2350.283988823652,2350.283988823652,936655
2025-05-20,2316.73681640625,2369.680054417226,2314.1637773582756,2369.680054417226,1617408
2025-05-21,2339.29931640625,2350.97656472367,2320.5961011859085,2321.5856944060306,1570754
2025-05-22,2306.445068359375,2338.5080364112832,2289.028371145926,2330.492233998324,2423653
2025-05-23,2334.6484375,2339.8933302481155,2305.356621125489,2312.5804588503333,844118
2025-05-26,2369.185302734375,2372.3519528227716,2339.4975051558145,2343.3568222010613,892618
2025-05-27,2355.429931640625,2384.4250637404803,2335.737121549558,2369.185423513216,1865258
2025-05-28,2337.419189453125,2363.1486132150985,2327.5232572369814,2363.1486132150985,897517
2025-05-29,2342.0703125,2351.2735781080323,2330.986916344053,2344.346425310576,1111275
2025-05-30,2323.86181640625,2350.1848512065976,2319.111720610727,2335.4400088079005,3288892
2025-06-02,2346.91943359375,2359.1902931766836,2319.2108227678495,2323.465880436182,1178205
2025-06-03,2327.8203125,2354.737201299302,2318.2213060384743,2340.4871547584717,1643913
2025-06-04,2339.893310546875,2342.9611463548267,2317.726517714968,2334.9453441469027,3287896
2025-06-05,2351.66943359375,2355.2320661320723,2324.4556177035684,2339.893369903061,1787978
2025-06-06,2364.929931640625,2371.5601579119266,2345.4349934757893,2348.6016434680623,997488
2025-06-09,2368.294677734375,2374.0343672925005,2353.5498339522305,2369.0864007078976,1293622
2025-06-10,2370.273681640625,2375.2216478437826,2353.648466878033,2368.4923654875056,1778782
2025-06-11,2351.66943359375,2377.893656178834,2346.6226526977093,2370.2738360495687,1977707
2025-06-12,2308.424072265625,2363.148626037823,2299.913715473508,2362.0599768481766,3339584
2025-06-13,2294.86669921875,2300.705202632857,2278.0436143171896,2281.0123940057,1740682
2025-06-16,2303.17919921875,2312.2836502635237,2289.0282092337566,2295.856305917426,1105297
2025-06-17,2304.366943359375,2308.820112993592,2289.028247952628,2295.8563447517945,1119284
2025-06-18,2273.392578125,2307.1375623455488,2261.715329678043,2303.4761157104626,2056563
2025-06-19,2270.32470703125,2283.7832714040937,2266.4653901301654,2276.163451963547,1214549
2025-06-20,2282.199951171875,2288.9292337285015,2268.5435157245875,2271.116554866801,2685864
2025-06-23,2275.10009765625,2286.0,2258.699951171875,2283.39990234375,842856
2025-06-24,2263.10009765625,2301.0,2260.300048828125,2295.0,2440747
2025-06-25,2278.699951171875,2290.5,2271.39990234375,2279.0,1047270
2025-06-26,2280.800048828125,2291.0,2271.60009765625,2288.89990234375,1874722
2025-06-27,2306.89990234375,2310.5,2279.300048828125,2280.800048828125,1050745
2025-06-30,2294.60009765625,2317.0,2288.0,2309.89990234375,1403754
2025-07-01,2295.5,2302.60009765625,2286.60009765625,2300.0,759914
2025-07-02,2307.10009765625,2309.0,2287.60009765625,2295.0,1128034
2025-07-03,2313.39990234375,2326.89990234375,2304.0,2310.0,1060039
2025-07-04,2339.300048828125,2341.39990234375,2310.300048828125,2318.0,1242346
2025-07-07,2410.39990234375,2415.699951171875,2341.0,2341.0,2701583
2025-07-08,2392.699951171875,2418.5,2386.0,2405.39990234375,1471046
2025-07-09,2423.39990234375,2439.699951171875,2397.10009765625,2399.0,1741690
2025-07-10,2408.39990234375,2434.0,2397.60009765625,2423.39990234375,1053695
2025-07-11,2519.60009765625,2530.0,2461.0,2500.0,7242235
2025-07-14,2516.60009765625,2532.5,2490.0,2500.0,2427712
2025-07-15,2526.89990234375,2529.89990234375,2510.0,2520.699951171875,1700294
2025-07-16,2517.60009765625,2532.89990234375,2507.5,2526.300048828125,1284379
2025-07-17,2509.800048828125,2525.39990234375,2506.199951171875,2513.0,807474
2025-07-18,2489.60009765625,2514.89990234375,2481.5,2514.89990234375,771112
